Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Prediction
49964,0,1,1,459,459,459,1,459,459,1,1,1,1,459,459,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
49964,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
38896,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,917,917,917,1,917,917,1,1,1,1,917,917,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
48556,0,1,1,1172,1172,1172,1,1172,1172,1,1,1,1,1172,1172,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45488,0,1,1,1172,1172,1172,1,1172,1172,1,1,1,1,1172,1172,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
48556,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45202,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
6000,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
45488,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45488,0,1,1,977,977,977,1,977,977,1,1,1,1,977,977,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
45488,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
38910,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38910,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,1128,1128,1128,1,1128,1128,1,1,1,1,1128,1128,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45488,0,1,1,1128,1128,1128,1,1128,1128,1,1,1,1,1128,1128,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38910,0,1,1,1028,1028,1028,1,1028,1028,1,1,1,1,1028,1028,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38910,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
45488,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45488,0,1,1,927,927,927,1,927,927,1,1,1,1,927,927,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
45488,0,1,1,947,947,947,1,947,947,1,1,1,1,947,947,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
45488,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
38926,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38926,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38926,0,1,1,1028,1028,1028,1,1028,1028,1,1,1,1,1028,1028,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38926,0,1,1,952,952,952,1,952,952,1,1,1,1,952,952,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38926,0,1,1,901,901,901,1,901,901,1,1,1,1,901,901,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38926,0,1,1,894,894,894,1,894,894,1,1,1,1,894,894,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38926,0,1,1,888,888,888,1,888,888,1,1,1,1,888,888,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38926,0,1,1,883,883,883,1,883,883,1,1,1,1,883,883,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,790,790,790,1,790,790,1,1,1,1,790,790,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
38926,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45488,0,1,1,296,296,296,1,296,296,1,1,1,1,296,296,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38926,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,790,790,790,1,790,790,1,1,1,1,790,790,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
38926,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
33190,0,1,1,296,296,296,1,296,296,1,1,1,1,296,296,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38926,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38926,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,792,792,792,1,792,792,1,1,1,1,792,792,0,0,1,0,0.0
33190,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
33190,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,296,296,296,1,296,296,1,1,1,1,296,296,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
33190,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
33190,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,971,971,971,1,971,971,1,1,1,1,971,971,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1052,1052,1052,1,1052,1052,1,1,1,1,1052,1052,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
45488,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,1144,1144,1144,1,1144,1144,1,1,1,1,1144,1144,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,1144,1144,1144,1,1144,1144,1,1,1,1,1144,1144,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1027,1027,1027,1,1027,1027,1,1,1,1,1027,1027,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,956,956,956,1,956,956,1,1,1,1,956,956,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1127,1127,1127,1,1127,1127,1,1,1,1,1127,1127,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,920,920,920,1,920,920,1,1,1,1,920,920,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1127,1127,1127,1,1127,1127,1,1,1,1,1127,1127,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,878,878,878,1,878,878,1,1,1,1,878,878,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,870,870,870,1,870,870,1,1,1,1,870,870,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
40524,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40524,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40524,0,1,1,909,909,909,1,909,909,1,1,1,1,909,909,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40524,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
40540,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40540,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40540,0,1,1,920,920,920,1,920,920,1,1,1,1,920,920,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40540,0,1,1,937,937,937,1,937,937,1,1,1,1,937,937,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40540,0,1,1,863,863,863,1,863,863,1,1,1,1,863,863,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40540,0,1,1,863,863,863,1,863,863,1,1,1,1,863,863,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40540,0,1,1,898,898,898,1,898,898,1,1,1,1,898,898,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40524,0,1,1,1175,1175,1175,1,1175,1175,1,1,1,1,1175,1175,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,1175,1175,1175,1,1175,1175,1,1,1,1,1175,1175,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40524,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,912,912,912,1,912,912,1,1,1,1,912,912,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,912,912,912,1,912,912,1,1,1,1,912,912,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40540,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
40542,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40542,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40542,0,1,1,974,974,974,1,974,974,1,1,1,1,974,974,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40540,0,1,1,1144,1144,1144,1,1144,1144,1,1,1,1,1144,1144,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,1144,1144,1144,1,1144,1144,1,1,1,1,1144,1144,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40540,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
38896,0,1,1,993,993,993,1,993,993,1,1,1,1,993,993,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,978,978,978,1,978,978,1,1,1,1,978,978,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1128,1128,1128,1,1128,1128,1,1,1,1,1128,1128,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,1128,1128,1128,1,1128,1128,1,1,1,1,1128,1128,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,993,993,993,1,993,993,1,1,1,1,993,993,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,937,937,937,1,937,937,1,1,1,1,937,937,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
38896,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40542,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
6000,0,1,1,173,173,173,1,173,173,1,1,1,1,173,173,0,0,1,0,0.0
45202,0,1,1,4162,4162,4162,1,4162,4162,1,1,1,1,4162,4162,0,0,1,0,0.0
6000,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45202,0,1,1,6624,6624,6624,1,6624,6624,1,1,1,1,6624,6624,0,0,1,0,0.0
6000,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
45202,0,1,1,73,73,73,1,73,73,1,1,1,1,73,73,0,0,1,0,0.0
6000,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
40558,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,184,184,184,1,184,184,1,1,1,1,184,184,0,0,1,0,0.0
40558,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40558,0,1,1,371,371,371,1,371,371,1,1,1,1,371,371,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40558,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
40574,0,1,1,74,74,74,1,74,74,1,1,1,1,74,74,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40574,0,1,1,936,936,936,1,936,936,1,1,1,1,936,936,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,987,987,987,1,987,987,1,1,1,1,987,987,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,993,993,993,1,993,993,1,1,1,1,993,993,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,952,952,952,1,952,952,1,1,1,1,952,952,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,790,790,790,1,790,790,1,1,1,1,790,790,0,0,1,0,0.0
8080,0,1,1,69,69,69,1,69,69,1,1,1,1,69,69,0,0,1,0,0.0
40574,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
40574,0,1,1,351,351,351,1,351,351,1,1,1,1,351,351,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,932,932,932,1,932,932,1,1,1,1,932,932,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,902,902,902,1,902,902,1,1,1,1,902,902,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,857,857,857,1,857,857,1,1,1,1,857,857,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,857,857,857,1,857,857,1,1,1,1,857,857,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,891,891,891,1,891,891,1,1,1,1,891,891,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,928,928,928,1,928,928,1,1,1,1,928,928,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,887,887,887,1,887,887,1,1,1,1,887,887,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,896,896,896,1,896,896,1,1,1,1,896,896,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,884,884,884,1,884,884,1,1,1,1,884,884,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,872,872,872,1,872,872,1,1,1,1,872,872,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,884,884,884,1,884,884,1,1,1,1,884,884,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,890,890,890,1,890,890,1,1,1,1,890,890,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
8080,0,1,1,687,687,687,1,687,687,1,1,1,1,687,687,0,0,1,0,0.0
40574,0,1,1,881,881,881,1,881,881,1,1,1,1,881,881,0,0,1,0,0.0
8080,0,1,1,66,66,66,1,66,66,1,1,1,1,66,66,0,0,1,0,0.0
